prompt,target,n_prompt,window_start,window_end,kl_target,top1_target,kl_handoff,top1_handoff
06_python2_small,ud-q2_k_xl,582,384,448,0.287656,90.6,0.196278,93.8
06_python2_small,ud-q2_k_xl,582,448,512,0.293687,84.4,0.164770,90.6
06_python2_small,ud-q2_k_xl,582,512,576,0.166049,89.1,0.131892,92.2
06_python2_small,ud-q2_k_xl,582,576,640,0.208084,87.5,0.184828,87.5
06_python2_small,ud-q2_k_xl,582,640,704,0.425696,81.2,0.274878,84.4
06_python2_small,ud-q2_k_xl,582,704,768,0.335856,79.7,0.271714,84.4
06_python2_small,ud-q2_k_xl,582,768,832,0.316106,85.9,0.228579,87.5
06_python2_small,ud-q2_k_xl,582,832,896,0.412013,81.2,0.362814,82.8
06_python2_small,ud-q2_k_xl,582,896,960,0.190850,92.2,0.175614,92.2
06_python2_small,ud-q2_k_xl,582,960,1024,0.248668,84.4,0.174696,84.4
06_python2_small,ud-q2_k_xl,582,1024,1088,0.333093,82.8,0.284551,84.4
06_python2_small,ud-q2_k_xl,582,1088,1152,0.144081,92.2,0.129892,90.6
06_python2_small,ud-q2_k_xl,582,1152,1216,0.178259,85.9,0.157892,87.5
06_python2_small,ud-q2_k_xl,582,1216,1280,0.166278,96.9,0.135510,95.3
06_python2_small,ud-q2_k_xl,582,1280,1344,0.302030,84.4,0.255014,85.9
06_python2_small,ud-q2_k_xl,582,1344,1408,0.265004,90.6,0.266145,87.5
06_python2_small,ud-q2_k_xl,582,1408,1472,0.239034,85.9,0.182008,85.9
06_python2_small,ud-q2_k_xl,582,1472,1536,0.385565,90.6,0.349004,89.1
06_python2_small,ud-q2_k_xl,582,1536,1600,0.162717,90.6,0.140578,93.8
06_python2_small,ud-q2_k_xl,582,1600,1664,0.281224,85.9,0.296132,87.5
06_python2_small,ud-q2_k_xl,582,1664,1728,0.245064,79.7,0.225264,81.2
06_python2_small,ud-q2_k_xl,582,1728,1792,0.272237,89.1,0.224386,89.1
06_python2_small,ud-q2_k_xl,582,1792,1856,0.175131,87.5,0.288538,90.6
06_python2_small,ud-q2_k_xl,582,1856,1920,0.459229,71.9,0.434089,71.9
06_python2_small,ud-q2_k_xl,582,1920,1984,0.225038,89.1,0.163731,90.6
06_python2_small,ud-q2_k_xl,582,1984,2048,0.220185,79.7,0.189603,79.7
07_c_small,ud-q2_k_xl,751,0,64,0.630008,78.1,0.432524,76.6
07_c_small,ud-q2_k_xl,751,64,128,0.114601,96.9,0.145648,95.3
07_c_small,ud-q2_k_xl,751,128,192,0.343747,84.4,0.179821,89.1
07_c_small,ud-q2_k_xl,751,192,256,0.265759,90.6,0.098592,96.9
07_c_small,ud-q2_k_xl,751,256,320,0.483443,68.8,0.382810,67.2
07_c_small,ud-q2_k_xl,751,320,384,0.086538,95.3,0.108737,93.8
07_c_small,ud-q2_k_xl,751,384,448,0.028692,96.9,0.034853,96.9
07_c_small,ud-q2_k_xl,751,448,512,0.526609,76.6,0.437508,68.8
07_c_small,ud-q2_k_xl,751,512,576,0.189122,92.2,0.162216,93.8
07_c_small,ud-q2_k_xl,751,576,640,0.312593,84.4,0.270314,84.4
07_c_small,ud-q2_k_xl,751,640,704,0.165824,92.2,0.096217,98.4
07_c_small,ud-q2_k_xl,751,704,768,0.329816,90.6,0.175785,93.8
07_c_small,ud-q2_k_xl,751,768,832,0.438965,73.4,0.327443,76.6
07_c_small,ud-q2_k_xl,751,832,896,0.238526,90.6,0.217831,89.1
07_c_small,ud-q2_k_xl,751,896,960,0.103740,93.8,0.094107,93.8
07_c_small,ud-q2_k_xl,751,960,1024,0.375544,87.5,0.419694,85.9
07_c_small,ud-q2_k_xl,751,1024,1088,0.295093,81.2,0.187517,87.5
07_c_small,ud-q2_k_xl,751,1088,1152,0.006340,100.0,0.002105,100.0
07_c_small,ud-q2_k_xl,751,1152,1216,0.498421,76.6,0.325303,76.6
07_c_small,ud-q2_k_xl,751,1216,1280,0.076711,93.8,0.053855,95.3
07_c_small,ud-q2_k_xl,751,1280,1344,0.316075,79.7,0.276303,82.8
07_c_small,ud-q2_k_xl,751,1344,1408,0.386279,75.0,0.291511,76.6
07_c_small,ud-q2_k_xl,751,1408,1472,0.383843,79.7,0.379296,79.7
07_c_small,ud-q2_k_xl,751,1472,1536,0.266450,87.5,0.225956,90.6
07_c_small,ud-q2_k_xl,751,1536,1600,0.080234,95.3,0.062200,95.3
07_c_small,ud-q2_k_xl,751,1600,1664,0.070750,93.8,0.068687,95.3
07_c_small,ud-q2_k_xl,751,1664,1728,0.208639,82.8,0.181647,82.8
07_c_small,ud-q2_k_xl,751,1728,1792,0.156132,87.5,0.117910,90.6
07_c_small,ud-q2_k_xl,751,1792,1856,0.034294,96.9,0.036417,96.9
07_c_small,ud-q2_k_xl,751,1856,1920,0.082859,95.3,0.071662,93.8
07_c_small,ud-q2_k_xl,751,1920,1984,0.312404,84.4,0.246802,82.8
07_c_small,ud-q2_k_xl,751,1984,2048,0.528557,68.8,0.383033,70.3
08_java_small,ud-q2_k_xl,840,0,64,0.208687,90.6,0.169367,93.8
08_java_small,ud-q2_k_xl,840,64,128,0.370954,84.4,0.355001,85.9
08_java_small,ud-q2_k_xl,840,128,192,0.339355,85.9,0.308001,84.4
08_java_small,ud-q2_k_xl,840,192,256,0.234077,84.4,0.231997,84.4
08_java_small,ud-q2_k_xl,840,256,320,0.386328,85.9,0.228807,90.6
08_java_small,ud-q2_k_xl,840,320,384,0.356234,89.1,0.233476,90.6
08_java_small,ud-q2_k_xl,840,384,448,0.638235,82.8,0.420728,85.9
08_java_small,ud-q2_k_xl,840,448,512,0.294295,79.7,0.253820,87.5
08_java_small,ud-q2_k_xl,840,512,576,0.344356,85.9,0.294572,85.9
08_java_small,ud-q2_k_xl,840,576,640,0.303699,87.5,0.125928,92.2
08_java_small,ud-q2_k_xl,840,640,704,0.180662,87.5,0.160692,92.2
08_java_small,ud-q2_k_xl,840,704,768,0.157059,89.1,0.201515,90.6
08_java_small,ud-q2_k_xl,840,768,832,0.651680,68.8,0.431480,76.6
08_java_small,ud-q2_k_xl,840,832,896,0.358635,82.8,0.296535,84.4
08_java_small,ud-q2_k_xl,840,896,960,0.434822,85.9,0.354629,85.9
08_java_small,ud-q2_k_xl,840,960,1024,0.453637,81.2,0.351993,84.4
08_java_small,ud-q2_k_xl,840,1024,1088,0.394044,75.0,0.365088,76.6
08_java_small,ud-q2_k_xl,840,1088,1152,0.207151,87.5,0.162407,92.2
08_java_small,ud-q2_k_xl,840,1152,1216,0.235744,87.5,0.192046,90.6
08_java_small,ud-q2_k_xl,840,1216,1280,0.338709,81.2,0.281571,79.7
08_java_small,ud-q2_k_xl,840,1280,1344,0.257967,89.1,0.167987,92.2
08_java_small,ud-q2_k_xl,840,1344,1408,0.177888,87.5,0.205941,87.5
08_java_small,ud-q2_k_xl,840,1408,1472,0.241993,95.3,0.237830,95.3
08_java_small,ud-q2_k_xl,840,1472,1536,0.071096,98.4,0.081742,96.9
08_java_small,ud-q2_k_xl,840,1536,1600,0.349061,87.5,0.309621,87.5
08_java_small,ud-q2_k_xl,840,1600,1664,0.232273,93.8,0.201756,89.1
08_java_small,ud-q2_k_xl,840,1664,1728,0.620142,71.9,0.480939,68.8
08_java_small,ud-q2_k_xl,840,1728,1792,0.440951,81.2,0.373427,84.4
08_java_small,ud-q2_k_xl,840,1792,1856,0.152156,93.8,0.165200,93.8
08_java_small,ud-q2_k_xl,840,1856,1920,0.463873,75.0,0.468534,70.3
08_java_small,ud-q2_k_xl,840,1920,1984,0.162368,92.2,0.108334,92.2
08_java_small,ud-q2_k_xl,840,1984,2031,0.124745,91.5,0.119059,89.4
09_python_medium,ud-q2_k_xl,2474,0,64,0.149985,95.3,0.168022,93.8
09_python_medium,ud-q2_k_xl,2474,64,128,0.586402,70.3,0.531084,76.6
09_python_medium,ud-q2_k_xl,2474,128,192,0.365752,85.9,0.304195,81.2
09_python_medium,ud-q2_k_xl,2474,192,256,0.344897,81.2,0.232017,82.8
09_python_medium,ud-q2_k_xl,2474,256,320,0.115017,95.3,0.104689,95.3
09_python_medium,ud-q2_k_xl,2474,320,384,0.361122,81.2,0.318354,79.7
09_python_medium,ud-q2_k_xl,2474,384,448,0.377246,85.9,0.331862,78.1
09_python_medium,ud-q2_k_xl,2474,448,512,0.488295,70.3,0.364049,75.0
09_python_medium,ud-q2_k_xl,2474,512,576,0.351910,76.6,0.372185,79.7
09_python_medium,ud-q2_k_xl,2474,576,640,0.341039,82.8,0.236631,85.9
09_python_medium,ud-q2_k_xl,2474,640,704,0.353405,78.1,0.308043,76.6
09_python_medium,ud-q2_k_xl,2474,704,768,0.619820,76.6,0.405481,79.7
09_python_medium,ud-q2_k_xl,2474,768,832,0.452359,78.1,0.306071,79.7
09_python_medium,ud-q2_k_xl,2474,832,896,0.278261,79.7,0.173011,87.5
09_python_medium,ud-q2_k_xl,2474,896,960,0.495996,68.8,0.397143,71.9
09_python_medium,ud-q2_k_xl,2474,960,1024,0.371954,78.1,0.270879,82.8
09_python_medium,ud-q2_k_xl,2474,1024,1088,0.182796,87.5,0.119065,90.6
09_python_medium,ud-q2_k_xl,2474,1088,1152,0.359516,85.9,0.242581,89.1
09_python_medium,ud-q2_k_xl,2474,1152,1216,0.363494,82.8,0.330447,85.9
09_python_medium,ud-q2_k_xl,2474,1216,1280,0.764797,70.3,0.730745,68.8
09_python_medium,ud-q2_k_xl,2474,1280,1344,0.413312,82.8,0.361532,84.4
09_python_medium,ud-q2_k_xl,2474,1344,1408,0.450785,76.6,0.362721,76.6
09_python_medium,ud-q2_k_xl,2474,1408,1472,0.441904,73.4,0.389459,76.6
09_python_medium,ud-q2_k_xl,2474,1472,1536,0.583440,64.1,0.511640,65.6
09_python_medium,ud-q2_k_xl,2474,1536,1600,0.274230,79.7,0.242326,82.8
09_python_medium,ud-q2_k_xl,2474,1600,1664,0.290076,79.7,0.287018,78.1
09_python_medium,ud-q2_k_xl,2474,1664,1728,0.291773,81.2,0.291833,84.4
09_python_medium,ud-q2_k_xl,2474,1728,1792,0.372902,78.1,0.351331,82.8
09_python_medium,ud-q2_k_xl,2474,1792,1856,0.394537,76.6,0.350701,82.8
09_python_medium,ud-q2_k_xl,2474,1856,1920,0.243846,89.1,0.258640,89.1
09_python_medium,ud-q2_k_xl,2474,1920,1984,0.228259,87.5,0.209107,85.9
09_python_medium,ud-q2_k_xl,2474,1984,2048,0.332046,76.6,0.312458,76.6
10_go_medium,ud-q2_k_xl,2135,0,64,0.404534,76.6,0.381931,84.4
10_go_medium,ud-q2_k_xl,2135,64,128,0.496459,81.2,0.245069,82.8
10_go_medium,ud-q2_k_xl,2135,128,192,0.899655,65.6,0.457944,75.0
10_go_medium,ud-q2_k_xl,2135,192,256,0.429187,81.2,0.323129,79.7
10_go_medium,ud-q2_k_xl,2135,256,320,0.275502,89.1,0.154806,90.6
10_go_medium,ud-q2_k_xl,2135,320,384,0.272107,87.5,0.224510,85.9
10_go_medium,ud-q2_k_xl,2135,384,448,0.348900,85.9,0.173993,92.2
10_go_medium,ud-q2_k_xl,2135,448,512,0.386633,78.1,0.227277,81.2
10_go_medium,ud-q2_k_xl,2135,512,576,0.479359,75.0,0.398116,76.6
10_go_medium,ud-q2_k_xl,2135,576,640,0.390047,81.2,0.278108,87.5
10_go_medium,ud-q2_k_xl,2135,640,704,0.472404,81.2,0.342760,81.2
10_go_medium,ud-q2_k_xl,2135,704,768,0.222473,87.5,0.193740,87.5
10_go_medium,ud-q2_k_xl,2135,768,832,0.604126,71.9,0.461125,79.7
10_go_medium,ud-q2_k_xl,2135,832,896,0.327540,84.4,0.281695,82.8
10_go_medium,ud-q2_k_xl,2135,896,960,0.320692,85.9,0.270202,85.9
10_go_medium,ud-q2_k_xl,2135,960,1024,0.551986,67.2,0.474371,75.0
10_go_medium,ud-q2_k_xl,2135,1024,1088,0.579522,70.3,0.516103,73.4
10_go_medium,ud-q2_k_xl,2135,1088,1152,0.208647,89.1,0.155588,90.6
10_go_medium,ud-q2_k_xl,2135,1152,1216,0.272867,84.4,0.275172,85.9
10_go_medium,ud-q2_k_xl,2135,1216,1280,0.164265,96.9,0.106183,92.2
10_go_medium,ud-q2_k_xl,2135,1280,1344,0.178513,85.9,0.153184,90.6
10_go_medium,ud-q2_k_xl,2135,1344,1408,0.658352,60.9,0.593479,65.6
10_go_medium,ud-q2_k_xl,2135,1408,1472,0.505490,68.8,0.409043,75.0
10_go_medium,ud-q2_k_xl,2135,1472,1536,0.305782,84.4,0.247230,82.8
10_go_medium,ud-q2_k_xl,2135,1536,1600,0.321993,75.0,0.246322,81.2
10_go_medium,ud-q2_k_xl,2135,1600,1664,0.367782,79.7,0.310880,81.2
10_go_medium,ud-q2_k_xl,2135,1664,1728,0.377471,75.0,0.339114,75.0
10_go_medium,ud-q2_k_xl,2135,1728,1792,0.264012,84.4,0.258346,81.2
10_go_medium,ud-q2_k_xl,2135,1792,1856,0.384590,90.6,0.408189,90.6
10_go_medium,ud-q2_k_xl,2135,1856,1920,0.115729,96.9,0.047129,96.9
10_go_medium,ud-q2_k_xl,2135,1920,1984,0.201668,87.5,0.135051,90.6
10_go_medium,ud-q2_k_xl,2135,1984,2048,0.065905,95.3,0.066176,95.3
11_typescript_medium,ud-q2_k_xl,2435,0,64,0.286297,87.5,0.226429,87.5
11_typescript_medium,ud-q2_k_xl,2435,64,128,0.492659,82.8,0.187922,85.9
11_typescript_medium,ud-q2_k_xl,2435,128,192,0.515795,75.0,0.395106,76.6
11_typescript_medium,ud-q2_k_xl,2435,192,256,0.501929,81.2,0.205305,85.9
